id,stance,text
1250897841788198913,2,"Funny, everyone so excited about this because it's not a cheap generic drug. #Hydroxychloroquine #coronavirus https://t.co/DvfpZFsPvS"
1250898000689410050,2,"Evidence is here Hydroxychloroquine works--
5610 deadly sick COVID-15 actual patients are alive. 
That's over 99%+ of actual deadly sick COVID-19 patients.
@ABC @CNN @CBSNews @foxandfriends @FoxBusiness @LouDobbs @MSNBC @rushlimbaugh @seanhannity @IngrahamAngle @Dodgers https://t.co/JhYJyh0Ftv"
1250898218990415873,1,I’ve been saying for 6 weeks #remdesivir works and #Hydroxychloroquine doesn’t. Gilead has been hinting at this by spending a TON of their own money to build capacity and donate doses. Why did it take a single 15% day today when this was readily apparent to anyone? $GILD #cure https://t.co/BwzOYNB4rq
1250898392068378627,1,The latest hydroxychloroquine trial finds no benefit for COVID-19 patients.  https://t.co/NwfYajQsbv via @reason
1250898408195448840,2,FDA says hydroxychloroquine and chloroquine can be used to treat coronavirus https://t.co/PaH4fJDuKI
1250902778546810880,0,"Third wave of the SERMO survey, among doctors who treated COVID + patients. If this survey does not allow to judge the objective effectiveness of the treatment, it shows the massive use of #hydroxychloroquine azithromycin in the world. #auspol #COVID19
https://t.co/01rYkayPwP… https://t.co/7NK70FNXF3"
1250903503750529024,1,@HouseForeignGOP @RepMcCaul @realDonaldTrump @WHO You guys all drank the kool-aid. NO COVID-19 VACCINES. NO VENTILATORS FOR YOU. NO TREATMENT OTHER THAN HYDROXYCHLOROQUINE. HOPE YOU HAVE STRONG HEARTS AND NO HEART DISEASE IN YOUR FAMILY.
1250903696008810496,2,"""Expand your thinking: 💥HydroxiChloroquine: Who loses the most if a cheap cure to COIVID19 is found? 1)Big Pharma? 2)WHO? 3)Media (Pharma Advertising)? 4)Politicians(Pharma)?5) CDC (owns vaccine patents) ?6)FDA? 7)vaxx manufactures? #GreatAwakening""

A-106 https://t.co/DY0WPxsMxE"
1250880905041678336,2,Good question. Physicians are asking @GovMurphy where he got his medical license or the authority to prevent physicians from prescribing FDA approved medications for their patients. @TuckerCarlson @IngrahamAngle #Hydroxychloroquine #COVID19 @AAPSonline @IP4PI @AlietaEck https://t.co/65vZGuDoZR
1250881379447037954,0,"My new piece on Hydroxychloroquine.
Thank you @strafasia. https://t.co/PWSwFLge4Q"
1250881408396124163,1,Exclusive: Bayer's chloroquine donation to U.S. raises concern about FDA standards in pandemic #SmartNews FDA has been in question since @POTUS took office! He is crooked! https://t.co/SQKBl0xAIX
1250881773027954690,2,@ayethespy .'THEY'  CDC list ALL deaths as from corona  ~ the hospitals receive $39K per death from corona and only $13K if on ventilator (which kills you since OXYGEN is what's need and #HydroxychloroquineAndAzithromycin + zinc protocol.)
1250886228498616320,2,"@WhiteHouse https://t.co/Sua1sMP3jV
Here get 6 percent back up.
The asphixiate effect of Wuhan Corona Virus. Is do tho inflammation provoque by White blood cells. Only Hydroxychloroquine can help. 
Medal of Honor."
1250887322372980736,2,Dr. Greer: Hydroxychloroquine is safe and effective for COVID-19 https://t.co/QkLLuUlsvr https://t.co/LG7qN1zTcA
1250887351716515841,1,@ARaj_Energy @POTUS @ENERGY actually drinking and bathing in gasoline is as effective a treatment/ prevention of coronavirus as is hydroxychloroquine. American should hoard gasoline instead of toilet paper/ face mask- there’s the demand to pump the market .
1254351411774717953,1,COVID-19: reminder of risk of serious side effects with chloroquine and hydroxychloroquine | European Medicines Agency https://t.co/Q3se6lD1HX
1254352464150552582,1,Cardiac abnormalities in COVID-19 patients treated with hydroxychloroquine: Study - https://t.co/Q8C8NIUySf https://t.co/fq9SiW650N
1254357626860851202,1,"@Charbax @ccmnevada @GOPChairwoman @realDonaldTrump Its not a prescriptive for Covid-19 because it doesn’t work. It’s better to keep hydroxychloroquine in stock for use on patients who have illnesses where this drug has proven to work rather than wasting it on Covid-19 patients, if you can’t understand that, then I can’t help you."
1254357983049498624,0,How hydroxychloroquine toes the line between promise and ‘happy talk’ in the coronavirus fight https://t.co/PTUza7PTwj
1254362794671181824,0,"Words/phrases 2020 has taught us we wish we never had to learn:
⚠️Covid
⚠️Social distancing 
⚠️Furlough
⚠️R number
⚠️Flatten the curve
⚠️Lockdown (except on Pointless)
⚠️Hydroxychloroquine
 Any others?"
1254362928242995200,2,"@cspanwj #WeAreTheNewsNow 
""A study released... on Hydroxychloroquine for use on COVID patients is shockingly irresponsible and, as top virologists are saying, perhaps even agenda driven.""

THIS is DEMOCRAT Gaslighting. Do you think this is a good idea? 
https://t.co/PfodA1zCZt"
1254363222032834560,1,@TheStarKenya See! I fail to understand why other ppl should desire to see Africans die more from Covid-19. Isn't it enough that we've put up with huge doses of itch-inducing chloroquine and deaths over the years?
1255059690708365312,2,"Infectious disease expert slams study that panned hydroxychloroquine as COVID-19 treatment: 'It's a sham'

https://t.co/J1VXNp8W6K
T"
1255059901258371074,2,"Infectious disease expert slams study that panned hydroxychloroquine as COVID-19 treatment: 'It's a sham'

https://t.co/hrqcTfer6j"
1255065612411211776,2,"It's very shameful that we had  @MrKRudd as a former Australian PM.

In addition to insulting the current leader of the free world for no apparent reason, he calls Hydroxychloroquine 'quack medicine' despite it being the current preferred treatment of hospitals around the world. https://t.co/VPlPgDLQlg"
1255071375682703361,1,"PO Clive Palmer! 
I don't know what's worse this giant nob😠 trying to make a buck during this #crisis or the fact that this medication has shown not to be effective with #COVID19 #COVID19Aus 🙄#moron #ScienceMatters 
@GregHuntMP #LNPfail #Hydroxychloroquine @anmf_federal #auspol https://t.co/3n3Z9mVLnc"
1255048567426699264,1,@dronanegi @ARanganathan72 @PandaJay Than we have must follow the lockdown strategy until a potential drug against covid 19 doesn't comeout. We must have the drug (not hydroxychloroquine) in large amount
1255048881257115650,2,"» Study claims hydroxychloroquine doesn’t work against coronavirus, but it intentionally left out zinc – https://t.co/usk5fvUJrc https://t.co/K6aWKG2mG6"
1255049410137948160,1,"The FDA in the US warned against the use of Hydrochloroquine citing it's strong side effects and it's very low efficacy. Sweden stopped trials of that anti malarial drug. 
So no, anti malarial drugs are not recommended https://t.co/yC9src2mrm"
1255049565671047168,2,"Infectious disease expert slams study that panned hydroxychloroquine as COVID-19 treatment: 'It's a sham'

https://t.co/EazKWGeRT6"
1255054250826219520,2,Infectious disease expert slams study that panned hydroxychloroquine as COVID-19 treatment: 'It's a sham' https://t.co/6pPD3JN0A8 #FoxNews
1255054329981124608,2,"Infectious disease expert slams study that panned hydroxychloroquine as COVID-19 treatment: 'It's a sham'

https://t.co/ZScwUin3KH"
1254368582919696385,2,"COVID Survivor Dem State Rep. Karen Whitsett Faces Political Backlash For Praising Trump, Hydroxychloroquine  https://t.co/Y0uFcddyp6"
1254368871831740416,0,"""The way his patients’ blood congealed reminded him of congenital conditions such as lupus, or certain cancers.""

https://t.co/e6WhbbDIBQ

My reasoning :

blood congealed #coronavirus // #lupus &gt; #chloroquine"
1254368892870328320,1,"@realDonaldTrump The evidence: Trump is an unscrupulous murderer:
Donald Trump praises the malaria preparation Cloroquin as a cure for corona. A test run with chloroquine in Brazil has now been canceled. Patients died of side effects such as irregular heartbeat during the study."
1254374006163214337,2,"Barry &amp; Honey Sherman murders.
#Hydroxychloroquine
#Plandemic
#TheyWillStopAtNothing
@GerardBattenUK @ClarkeMicah @Jacob_Rees_Mogg @johnredwood @bernardjenkin @Madz_Grant @JamesDelingpole @LozzaFox https://t.co/aRiNNEz3Mo"
1254379102523588610,2,"""we place our trust in hydroxychloroquine whose antiviral activity has been known for some time(...) its significant anti-inflammatory action gives HCQ a potential role as an anti-SARS-CoV-2 drug"" Pierluigi Viale, Bologna Hospital

https://t.co/Lk0utc8NCO"
1254379625611841536,2,"Acetaminophen (paracetamol) side effect - Cardiovascular = Common (1% to 10%): Peripheral edema, hypertension, hypotension, tachycardia, chest pain. Hydroxychloroquine is already an APPROVED drug. When was last time people actually READ contraindications leaflet in their meds? https://t.co/cRE0hO0Yuv"
1250407364601282562,1,"Study of High-Dose Chloroquine For COVID-19 Stopped Early Due to Patient Deaths

https://t.co/gCUod2RIdS"
1250407452572618753,2,"@Jeroz @Paige97014135 @luckycatjo91 @beantown96 @Onesmartmars @DavePerrino @ChrisBEsq @tweetingDT @SpeakerPelosi Hydroxychloroquine, a Z-pack, and zinc have been successful killing this virus. People are getting better from Covid! Some people don’t need the drugs. If you’re concerned, get tested. My point is, you’re gonna have to get tested everyday because you never know when you have it!"
1250407682605006854,1,@DanielNewman I have taken hydroxychloroquine for an autoimmune disease: 1) a study showed it brings down inflamation but otherwise doesn’t help with COVID outcomes 2) it can cause really serious side effects like cardiac issues and blindness 3) it’s now in shortage for other diseases
1250408102584860674,2,"Give every person in the USA a six month supply of HYDROXYCHLOROQUINE and restart our economy.
#VoteRedToSaveAmerica
#TrumpOnMountRushmoreNow
 #NoBallotHarvesting
A prophet, Knox said, is one who can “see the evils of our time in a clear light.” https://t.co/S4HYgxkZrb"
1250408257660891141,2,"@RachelDahm1 @almostjingo @freidablancha12 This 👇 is from 2005. For 15 years they've known the treatment. 
Chloroquine Is a Potent Inhibitor of SARS Coronavirus Infection and Spread - PubMed
https://t.co/lMQ6mqW8nN"
1250395603118559232,2,@business #FakeNews Hidroxychloroquine without azithromicyn shows that decreases covid19 infllamation in a placebo controlled study https://t.co/aB25oet4lB
1250395725084741633,1,Name me one legitimate study that shows hydroxychloroquine works for COVID-19. Take your time
1250395808450506752,0,"OK after the Hydroxychloroquine or the ivermectin, now the doxycycline as a preventive or curative strategy against #COVID19 ! As this preprint from Prof Raoult institute  is being circulating quite a bit, well I have to comment it unfortunately

https://t.co/LDUx8PTdNb https://t.co/yHijgTrmga"
1250395838305710082,1,"FAA bars active pilots from taking chloroquine &amp; hydroxychloroquine.

FAA providing the best medical advice in the admin! “FAA guidance said there is ‘no satisfactory scientific evidence that use of these medications decreases the severity of the virus’”

https://t.co/OE1pIBWJ0O"
1250395884954812416,2,@SenRonJohnson @POTUS MR.TRUMP. Top Scientists from US &amp; Around World showed OBVIOUS &amp; INCREDIBLE Efficacy of Hydroxychloroquine/Azithromycin/Zinc in Eliminating Morbidity &amp;Mortality of COVID-19 EARLY before one has to go to Hospital. ORDER FDA to Approve Early use NOW. Enough Death Human &amp; Economic!
1250395947097612288,2,India agrees to sell hydroxychloroquine to Malaysia to help fight COVID-19 https://t.co/ghxbOi4XPO
1250395960435490816,2,@greggutfeld @KimStrassel @realDonaldTrump MR.TRUMP. Top Scientists from US &amp; Around World showed OBVIOUS &amp; INCREDIBLE Efficacy of Hydroxychloroquine/Azithromycin/Zinc in Eliminating Morbidity &amp;Mortality of COVID-19 EARLY before one has to go to Hospital. ORDER FDA to Approve Early use NOW. Enough Death Human &amp; Economic!
1250396010096050176,2,@paulocnf @business #FakeNews Hidroxychloroquine without azithromicyn shows that decreases covid19 infllamation in a placebo controlled study https://t.co/aB25oet4lB
1250396610388992001,2,"Mainstream Media and Fauci keep warning against the dangers of Chloroquine, a drug with a 60+ yr track record of Malaria success, and a nearly 100% success curing COVID-19. Trump's making a case for using it by speaking with people it's helped. https://t.co/edt6EDaBQ8"
1250396895328890880,1,"Chloroquine gave Rita Wilson, Tom Hanks ‘extreme’ side effects. After getting the #chloroquine , Wilson became “completely nauseous” and experienced vertigo and weakened muscles, she warns. 
I saw about this cure in an youtube video, not good.
#coronavirus https://t.co/JolGweCmis"
1250401739678892033,1,"Scientists question efficacy of #chloroquine &amp; #hydroxychloroquine as potential treatments for #COVID19 after #Brazil study finds risk of fatal heart complications. @nytimes 

https://t.co/porOyyEvG5"
1250401869475840000,0,So she took chloroquine NOT hydroxychloroquine  https://t.co/T6PbRjfzIl
